1016027344	Protein PB1-F2
1016027345	Major capsid protein
1016027346	Uncharacterized protein
1016027347	Uncharacterized protein
1016027348	Protein PA-X
1016027349	Large S protein
1016027350	Neuraminidase
1016027351	Polymerase
1016027352	Uncharacterized protein
1016027353	Uncharacterized protein
1016027354	Polymerase acidic protein
1016027355	Matrix protein 2
1016027356	Major capsid protein
1016027357	Major capsid protein
1016027358	Uncharacterized protein
1016027359	Uncharacterized protein
1016027360	DNA pilot protein
1016027361	Uncharacterized protein
1016027362	Non-structural polyprotein
1016027363	Uncharacterized protein
1016027364	Replication initiation protein
1016027365	Replication initiation protein
1016027366	DNA pilot protein
1016027367	Uncharacterized protein
1016027368	Peptidase_M15_4 domain-containing protein
1016027369	Replication initiation protein
1016027370	Uncharacterized protein
1016027371	Major capsid protein
1016027372	Polymerase acidic protein
1016027373	Nucleoprotein
1016027374	Protein PA-X
1016027375	Neuraminidase
1016027376	Uncharacterized protein
1016027377	Uncharacterized protein
1016027378	Protein PA-X
1016027379	Neuraminidase
1016027380	Non-structural protein 1
1016027381	Polymerase
1016027382	Major capsid protein
1016027383	Uncharacterized protein
1016027384	Heat shock protein 70
1016027385	Polymerase basic protein 2
1016027386	Uncharacterized protein
1016027387	Nuclear export protein
1016027388	Matrix protein 1
1016027389	Uncharacterized protein
1016027390	Uncharacterized protein
1016027391	Major capsid protein
1016027392	Non-structural polyprotein
1016027393	Uncharacterized protein
1016027394	Uncharacterized protein
1016027395	Uncharacterized protein
1016027396	Uncharacterized protein
1016027397	Replication initiation protein
1016027398	Uncharacterized protein
1016027399	Major capsid protein
1016027400	Uncharacterized protein
1016027401	Uncharacterized protein
1016027402	Polymerase acidic protein
1016027403	Nucleoprotein
1016027404	Major capsid protein
1016027405	Major capsid protein
1016027406	Protein PB1-F2
1016027407	Replication initiation protein
1016027408	BM2
1016027409	Uncharacterized protein
1016027410	Uncharacterized protein
1016027411	Large envelope protein
1016027412	Uncharacterized protein
1016027413	Uncharacterized protein
1016027414	Uncharacterized protein
1016027415	Uncharacterized protein
1016027416	Uncharacterized protein
1016027417	Coat protein
1016027418	Uncharacterized protein
1016027419	Uncharacterized protein
1016027420	Uncharacterized protein
1016027421	Uncharacterized protein
1016027422	Uncharacterized protein
1016027423	Major capsid protein
1016027424	DNA pilot protein
1016027425	Replication initiation protein
1016027426	Major capsid protein
1016027427	Non-structural polyprotein
1016027428	Uncharacterized protein
1016027429	Replication initiation protein
1016027430	Uncharacterized protein
1016027431	Replication initiation protein
1016027432	V2 protein
1016027433	Replication initiation protein
1016027434	Non-structural polyprotein
1016027435	Uncharacterized protein
1016027436	Uncharacterized protein
1016027437	Uncharacterized protein
1016027438	Uncharacterized protein
1016027439	Putative peptidase M15
1016027440	Uncharacterized protein
1016027441	Uncharacterized protein
1016027442	Uncharacterized protein
1016027443	PDDEXK_5 domain-containing protein
1016027444	Neuraminidase
1016027445	Uncharacterized protein
1016027446	Putative concanavalin A-like lectin/glucanases superfamily protein
1016027447	Muraidase domain-containing protein
1016027448	Uncharacterized protein
1016027449	Uncharacterized protein
1016027450	Uncharacterized protein
1016027451	Crossover junction endodeoxyribonuclease RusA
1016027452	RHH_1 domain-containing protein
1016027453	Uncharacterized protein
1016027454	Uncharacterized protein
1016027455	Uncharacterized protein
1016027456	DNA pilot protein
1016027457	Major capsid protein
1016027458	Uncharacterized protein
1016027459	Uncharacterized protein
1016027460	Non-structural polyprotein
1016027461	Uncharacterized protein
1016027462	Replication initiation protein
1016027463	Uncharacterized protein
1016027464	Uncharacterized protein
1016027465	Major capsid protein
1016027466	Peptidase_M15_4 domain-containing protein
1016027467	Replication initiation protein
1016027468	Putative serine recombinase
1016027469	Uncharacterized protein
1016027470	Replication initiation protein
1016027471	Non-structural polyprotein
1016027472	Peptidase_M15_4 domain-containing protein
1016027473	DNA pilot protein
1016027474	Uncharacterized protein
1016027475	Putative structural protein
1016027476	Large envelope protein
1016027477	Uncharacterized protein
1016027478	Uncharacterized protein
1016027479	Glycoprotein NB
1016027480	Neuraminidase
1016027481	Uncharacterized protein
1016027482	Uncharacterized protein
1016027483	Uncharacterized protein
1016027484	Uncharacterized protein
1016027485	Metallophos domain-containing protein
1016027486	Uncharacterized protein
1016027487	Uncharacterized protein
1016027488	Replication initiation protein
1016027489	Uncharacterized protein
1016027490	Uncharacterized protein
1016027491	Uncharacterized protein
1016027492	Uncharacterized protein
1016027493	Uncharacterized protein
1016027494	Uncharacterized protein
1016027495	Uncharacterized protein
1016027496	Replication initiation protein
1016027497	Uncharacterized protein
1016027498	Uncharacterized protein
1016027499	Replication initiation protein
1016027500	Replication initiation protein
1016027501	Non-structural polyprotein
1016027502	Non-structural polyprotein
1016027503	Uncharacterized protein
1016027504	Replication initiation protein
1016027505	Uncharacterized protein
1016027506	DNA pilot protein
1016027507	Coat protein
1016027508	Polymerase
1016027509	Uncharacterized protein
1016027510	Polymerase
1016027511	NS3 protein
1016027512	Matrix protein 1
1016027513	Uncharacterized protein
1016027514	Polymerase acidic protein
1016027515	Uncharacterized protein
1016027516	Large envelope protein
1016027517	Uncharacterized protein
1016027518	Uncharacterized protein
1016027519	Putative essential recombination function protein
1016027520	Uncharacterized protein
1016027521	Uncharacterized protein
1016027522	Uncharacterized protein
1016027523	Uncharacterized protein
1016027524	Major capsid protein
1016027525	Major capsid protein
1016027526	Uncharacterized protein
1016027527	Non-structural polyprotein
1016027528	Uncharacterized protein
1016027529	Uncharacterized protein
1016027530	Replication initiation protein
1016027531	Uncharacterized protein
1016027532	Uncharacterized protein
1016027533	Uncharacterized protein
1016027534	Major capsid protein
1016027535	Uncharacterized protein
1016027536	Non-structural polyprotein
1016027537	Non-structural polyprotein
1016027538	Uncharacterized protein
1016027539	Non-structural protein 1
1016027540	Coat protein
1016027541	Polymerase
1016027542	Putative DNA (Cytosine-5)-methyltransferase
1016027543	Uncharacterized protein
1016027544	Uncharacterized protein
1016027545	NS3 protein
1016027546	Replication initiator protein
1016027547	Uncharacterized protein
1016027548	Uncharacterized protein
1016027549	Large envelope protein
1016027550	Uncharacterized protein
1016027551	Uncharacterized protein
1016027552	Putative DNA (Cytosine-5)-methyltransferase
1016027553	Uncharacterized protein
1016027554	Major capsid protein
1016027555	Replication initiation protein
1016027556	Uncharacterized protein
1016027557	Uncharacterized protein
1016027558	Capsid protein
1016027559	Uncharacterized protein
1016027560	Uncharacterized protein
1016027561	Replication initiation protein
1016027562	Uncharacterized protein
1016027563	Replication initiation protein
1016027564	Matrix protein 2
