1016027201	NA
1016027202	NP
1016027203	PB2
1016027204	NA
1016027205	PA-X
1016027206	GOVbin2513_7
1016027207	GOVbin1174_11
1016027208	GOVbin1174_45
1016027209	Tp1102SUR657482_19
1016027210	Tp1102SUR657482_22
1016027212	GOVbin2513_6
1016027213	GOVbin2513_2
1016027215	GOVbin1174_49
1016027217	Tp1102SUR657482_17
1016027218	GOVbin1174_35
1016027219	GOVbin1174_36
1016027220	Tp1102SUR657482_9
1016027221	Tp1102SUR657482_12
1016027222	GOVbin1174_48
1016027223	GOVbin1174_44
1016027228	PA-X
1016027229	Hemagglutinin HA1 chain
1016027229	Hemagglutinin HA2 chain
1016027229	HA
1016027230	PB1
1016027232	PA-X
1016027234	NA
1016027235	NEP
1016027236	NS1
1016027237	M1
1016027239	M2
1016027240	M1
1016027242	Tp1102SUR657482_3
1016027244	GOVbin1174_26
1016027246	GOVbin1174_28
1016027249	GOVbin2513_19
1016027250	Unbinned2716contig1001_48
1016027253	GOVbin1174_10
1016027254	GOVbin2513_9
1016027255	PB2
1016027256	NEP
1016027264	PB2
1016027265	Assemblin
1016027265	Assembly protein
1016027265	BVRF2
1016027267	M1
1016027268	NP
1016027269	NEP
1016027270	PB2
1016027271	NEP
1016027272	NA
1016027274	NEP
1016027275	M1
1016027277	PA-X
1016027281	PB1-F2
1016027282	PA
1016027286	M1
1016027289	M2
1016027290	PA-X
1016027292	NA
1016027297	PB2
1016027299	M2
1016027300	M1
1016027301	NP
1016027302	M2
1016027303	PB1
1016027305	PB1
1016027306	PB1
1016027308	PB2
1016027309	PA-X
1016027310	NP
1016027313	PB1-F2
1016027314	NS1
1016027315	Hemagglutinin HA1 chain
1016027315	Hemagglutinin HA2 chain
1016027315	HA
1016027316	PB2
1016027319	NEP
1016027320	M1
1016027322	PB1
1016027336	NP
1016027337	PB1-F2
1016027338	NS1
1016027339	Hemagglutinin HA1 chain
1016027339	Hemagglutinin HA2 chain
1016027339	HA
1016027340	PA
1016027341	M2
1016027342	PA-X
1016027343	NA
1016027344	PB1-F2
1016027348	PA-X
1016027350	NA
1016027354	PA
1016027355	M2
1016027372	PA
1016027373	NP
1016027374	PA-X
1016027375	NA
1016027378	PA-X
1016027379	NA
1016027380	NS1
1016027385	PB2
1016027387	NEP
1016027388	M1
1016027402	PA
1016027403	NP
1016027406	PB1-F2
1016027408	BM2
1016027409	Unbinned2716contig1001_38
1016027412	GOVbin2513_33
1016027413	Tp123DCM300541_6
1016027413	Tp125DCM6481_36
1016027414	Unbinned2716contig1001_28
1016027415	Unbinned4350contig1002_29
1016027416	Unbinned4350contig1002_35
1016027418	Unbinned4350contig1002_37
1016027419	Unbinned4350contig1002_13
1016027420	Unbinned4350contig1002_12
1016027421	GOVbin2513_32
1016027432	V2
1016027437	GOVbin2513_24
1016027438	Unbinned4350contig1002_25
1016027439	GOVbin2513_22
1016027440	GOVbin2513_21
1016027441	Unbinned4350contig1002_10
1016027442	GOVbin2513_18
1016027443	Unbinned2716contig1001_43
1016027444	NA
1016027445	Unbinned2716contig1001_42
1016027446	GOVbin2513_16
1016027447	Unbinned4350contig1002_1
1016027448	Unbinned2716contig1001_49
1016027449	Tp1102SUR657482_24
1016027450	Tp1102SUR657482_32
1016027451	Tp1102SUR657482_28
1016027452	Tp1102SUR657482_29
1016027453	Tp1102SUR657482_35
1016027454	Tp1102SUR657482_31
1016027455	Tp1102SUR657482_20
1016027458	Tp1102SUR657482_42
1016027468	Tp1102SUR657482_37
1016027469	Tp1102SUR657482_33
1016027474	GOVbin1174_21
1016027475	GOVbin2513_11
1016027477	Unbinned4388contig1000_78
1016027478	Unbinned4388contig1000_67
1016027479	NB
1016027480	NA
1016027481	Unbinned4388contig1000_68
1016027482	Unbinned4388contig1000_69
1016027483	Tp1102SUR657482_34
1016027484	Tp1102SUR657482_38
1016027485	Tp1102SUR657482_45
1016027486	Tp1102SUR657482_41
1016027487	Tp1102SUR657482_30
1016027489	Tp1102SUR657482_47
1016027490	Tp1102SUR657482_43
1016027491	GOVbin2390_2
1016027503	Tp1102SUR657482_39
1016027509	Unbinned4388contig1000_71
1016027512	M1
1016027513	Unbinned4388contig1000_75
1016027514	PA
1016027515	Tp1102SUR657482_6
1016027517	Tp1102SUR657482_48
1016027518	GOVbin2390_5
1016027519	Tp1102SUR657482_40
1016027520	Tp1102SUR657482_44
1016027521	GOVbin2390_7
1016027531	Tp1102SUR657482_16
1016027533	GOVbin2390_12
1016027535	Tp1102SUR657482_49
1016027539	NS1
1016027542	Unbinned4388contig1000_59
1016027543	Unbinned4388contig1000_61
1016027544	Unbinned4388contig1000_46
1016027547	Unbinned4388contig1000_50
1016027548	GOVbin2390_15
1016027550	GOVbin2390_8
1016027551	GOVbin2390_4
1016027552	GOVbin2390_11
1016027553	Tp1102SUR657482_50
1016027556	GOVbin2390_22
1016027557	Tp1102SUR657482_26
1016027558	cp
1016027564	M2
1016027565	PA
1016027566	M2
1016027568	PA
1016027573	GOVbin2390_17
1016027575	GOVbin2390_9
1016027578	GOVbin2390_3
1016027579	PA
1016027581	GOVbin2390_25
1016027582	GOVbin2390_13
1016027583	GOVbin2390_14
1016027584	GOVbin2390_18
1016027585	GOVbin2390_21
1016027586	GOVbin2390_10
1016027587	GOVbin2390_19
1016027588	GOVbin2390_27
1016027589	GOVbin2390_32
1016027590	GOVbin2390_35
1016027592	NS1
1016027593	Hemagglutinin HA1 chain
1016027593	Hemagglutinin HA2 chain
1016027593	HA
1016027594	Hemagglutinin HA1 chain
1016027594	Hemagglutinin HA2 chain
1016027594	HA
1016027595	PB1-F2
1016027596	Hemagglutinin HA1 chain
1016027596	Hemagglutinin HA2 chain
1016027596	HA
1016027597	M2
1016027598	NS1
1016027599	Hemagglutinin HA1 chain
1016027599	Hemagglutinin HA2 chain
1016027599	HA
1016027600	NS1
1016027603	PB2
1016027604	Unbinned4388contig1000_51
1016027605	Unbinned4388contig1000_38
1016027606	Unbinned4388contig1000_45
1016027607	Unbinned4388contig1000_12
1016027608	Unbinned4388contig1000_31
1016027613	PB1-F2
1016027614	Tp1102SUR657482_36
1016027615	GOVbin2390_23
1016027616	GOVbin2390_24
1016027617	M2
1016027618	GOVbin2390_31
1016027619	GOVbin2390_29
1016027621	GOVbin2390_42
1016027622	GOVbin2390_37
1016027623	Unbinned3138contig1001_1
1016027624	GOVbin2390_28
1016027625	Hemagglutinin HA1 chain
1016027625	Hemagglutinin HA2 chain
1016027625	HA
1016027626	PB1-F2
1016027627	NS1
1016027628	PB1-F2
1016027630	NA
1016027631	NA
1016027633	NA
1016027647	GOVbin2390_33
1016027649	GOVbin2390_30
1016027652	GOVbin2390_39
1016027653	GOVbin2390_38
1016027654	Unbinned3138contig1001_8
1016027655	Unbinned3138contig1001_3
1016027656	Unbinned3138contig1001_11
1016027657	GOVbin2390_41
1016027658	Tp1102SUR657482_46
1016027659	GOVbin2390_34
1016027660	PA-X
1016027661	NEP
1016027662	PA-X
1016027663	NA
1016027664	PB2
1016027665	M1
1016027666	M1
1016027670	PA-X
1016027671	M1
1016027672	PB2
1016027675	PB2
1016027680	GOVbin2390_44
1016027682	GOVbin2390_43
1016027683	GOVbin2390_6
1016027684	Unbinned3138contig1001_7
1016027686	Unbinned3138contig1001_4
1016027687	Unbinned3138contig1001_13
1016027688	Unbinned3138contig1001_21
1016027689	Unbinned3138contig1001_18
1016027690	Unbinned3138contig1001_5
1016027692	PA-X
1016027693	GOVbin2390_40
1016027694	NEP
1016027697	M1
1016027698	M2
1016027699	PB2
1016027701	NEP
1016027702	PB1
1016027703	NP
1016027708	NEP
1016027714	GOVbin2390_16
1016027715	Unbinned3138contig1001_9
1016027716	Unbinned3138contig1001_6
1016027717	Unbinned3138contig1001_17
1016027718	Unbinned3138contig1001_14
1016027719	Unbinned3138contig1001_15
1016027720	Unbinned3138contig1001_20
1016027721	Unbinned3138contig1001_23
1016027722	Unbinned3138contig1001_16
1016027723	Unbinned3138contig1001_10
1016027724	PB2
1016027725	PA
1016027726	NEP
1016027727	NP
1016027728	Hemagglutinin HA1 chain
1016027728	Hemagglutinin HA2 chain
1016027728	HA
1016027729	NP
1016027730	NP
1016027731	NS1
1016027732	PB1
1016027733	NEP
1016027734	M1
1016027737	M2
1016027744	PA
1016027748	Unbinned3138contig1001_28
1016027749	Unbinned3138contig1001_27
1016027750	Unbinned3138contig1001_24
1016027752	Unbinned3138contig1001_31
1016027753	Unbinned3138contig1001_30
1016027754	GOVbin2390_36
1016027755	Unbinned3138contig1001_26
1016027756	PB1
1016027757	PB1
1016027758	Unbinned3138contig1001_25
1016027759	M2
1016027760	M2
1016027761	NA
1016027762	M2
1016027763	PA-X
1016027764	PA
1016027765	PA
1016027766	Unbinned3138contig1001_19
1016027768	GOVbin2390_26
1016027773	S
1016027774	PB1-F2
1016027775	NP
1016027780	Unbinned3138contig1001_34
1016027781	Unbinned3138contig1001_38
1016027782	Unbinned3138contig1001_37
1016027784	Unbinned3138contig1001_33
1016027785	Unbinned3138contig1001_41
1016027786	Unbinned3138contig1001_40
1016027787	Unbinned3138contig1001_36
1016027788	Unbinned3138contig1001_2
1016027789	Unbinned3138contig1001_35
1016027790	PA
1016027791	Unbinned3138contig1001_29
1016027793	Hemagglutinin HA1 chain
1016027793	Hemagglutinin HA2 chain
1016027793	HA
1016027794	Hemagglutinin HA1 chain
1016027794	Hemagglutinin HA2 chain
1016027794	HA
